origin_district,origin_state,origin_lat,origin_lon,dest_district,dest_state,dest_lat,dest_lon
Adilabad,Andhra Pradesh,19.254433024782802,78.96672966506816,Karimnagar,Andhra Pradesh,18.546226728030568,79.23473572268668
Adilabad,Andhra Pradesh,19.254433024782802,78.96672966506816,Nizamabad,Andhra Pradesh,18.523969408729606,78.13937539271663
Adilabad,Andhra Pradesh,19.254433024782802,78.96672966506816,Chandrapur,Maharashtra,20.11674218438247,79.43777723072257
Adilabad,Andhra Pradesh,19.254433024782802,78.96672966506816,Garhchiroli,Maharashtra,19.78228246793411,80.23423359824041
Adilabad,Andhra Pradesh,19.254433024782802,78.96672966506816,Nanded,Maharashtra,19.115179887848964,77.62064375499766
Adilabad,Andhra Pradesh,19.254433024782802,78.96672966506816,Yavatmal,Maharashtra,20.083930851746448,78.15805947724448
Anantapur,Andhra Pradesh,14.475092112469685,77.57084647775933,Chittoor,Andhra Pradesh,13.456597359032882,79.0039376606638
Anantapur,Andhra Pradesh,14.475092112469685,77.57084647775933,Cuddapah,Andhra Pradesh,14.450746523406918,78.77430269817063
Anantapur,Andhra Pradesh,14.475092112469685,77.57084647775933,Kurnool,Andhra Pradesh,15.528010901701823,78.00002848234158
Anantapur,Andhra Pradesh,14.475092112469685,77.57084647775933,Bellary,Karnataka,15.105032612912684,76.53055842639326
Anantapur,Andhra Pradesh,14.475092112469685,77.57084647775933,Chitradurga,Karnataka,14.162051210043671,76.51248936822329
Anantapur,Andhra Pradesh,14.475092112469685,77.57084647775933,Kolar,Karnataka,13.355866113887384,78.01226111599217
Anantapur,Andhra Pradesh,14.475092112469685,77.57084647775933,Tumkur,Karnataka,13.513510981500342,76.9414358202602
Chittoor,Andhra Pradesh,13.456597359032882,79.0039376606638,Cuddapah,Andhra Pradesh,14.450746523406918,78.77430269817063
Chittoor,Andhra Pradesh,13.456597359032882,79.0039376606638,Nellore,Andhra Pradesh,14.429843338850416,79.72296434973765
Chittoor,Andhra Pradesh,13.456597359032882,79.0039376606638,Kolar,Karnataka,13.355866113887384,78.01226111599217
Chittoor,Andhra Pradesh,13.456597359032882,79.0039376606638,Dharmapuri,Tamil Nadu,12.29558351588905,78.0974203074054
Chittoor,Andhra Pradesh,13.456597359032882,79.0039376606638,Thiruvallur,Tamil Nadu,13.23032852238684,79.92518938442433
Chittoor,Andhra Pradesh,13.456597359032882,79.0039376606638,Vellore,Tamil Nadu,12.800637803865245,78.99814820456407
Cuddapah,Andhra Pradesh,14.450746523406918,78.77430269817063,Kurnool,Andhra Pradesh,15.528010901701823,78.00002848234158
Cuddapah,Andhra Pradesh,14.450746523406918,78.77430269817063,Nellore,Andhra Pradesh,14.429843338850416,79.72296434973765
Cuddapah,Andhra Pradesh,14.450746523406918,78.77430269817063,Prakasam,Andhra Pradesh,15.611367900214235,79.5095038564194
East Godavari,Andhra Pradesh,17.18385315057148,82.00102149340536,Khammam,Andhra Pradesh,17.590040390931957,80.67908802834127
East Godavari,Andhra Pradesh,17.18385315057148,82.00102149340536,Vishakhapatnam,Andhra Pradesh,17.884744012100846,82.68194440854025
East Godavari,Andhra Pradesh,17.18385315057148,82.00102149340536,West Godavari,Andhra Pradesh,16.886892494903005,81.39222800832977
Guntur,Andhra Pradesh,16.291438610432305,80.08127788748497,Krishna,Andhra Pradesh,16.55041094105701,80.79289725061837
Guntur,Andhra Pradesh,16.291438610432305,80.08127788748497,Mahbubnagar,Andhra Pradesh,16.493430758907856,78.14044096047085
Guntur,Andhra Pradesh,16.291438610432305,80.08127788748497,Nalgonda,Andhra Pradesh,17.06189009832359,79.28145060165559
Guntur,Andhra Pradesh,16.291438610432305,80.08127788748497,Prakasam,Andhra Pradesh,15.611367900214235,79.5095038564194
Karimnagar,Andhra Pradesh,18.546226728030568,79.23473572268668,Medak,Andhra Pradesh,17.884860149016134,78.21079722029212
Karimnagar,Andhra Pradesh,18.546226728030568,79.23473572268668,Nizamabad,Andhra Pradesh,18.523969408729606,78.13937539271663
Karimnagar,Andhra Pradesh,18.546226728030568,79.23473572268668,Warangal,Andhra Pradesh,17.949973834478048,79.79165863343599
Karimnagar,Andhra Pradesh,18.546226728030568,79.23473572268668,Dantewada,Chhattisgarh,18.65466892416404,81.05166407267092
Karimnagar,Andhra Pradesh,18.546226728030568,79.23473572268668,Garhchiroli,Maharashtra,19.78228246793411,80.23423359824041
Khammam,Andhra Pradesh,17.590040390931957,80.67908802834127,Krishna,Andhra Pradesh,16.55041094105701,80.79289725061837
Khammam,Andhra Pradesh,17.590040390931957,80.67908802834127,Nalgonda,Andhra Pradesh,17.06189009832359,79.28145060165559
Khammam,Andhra Pradesh,17.590040390931957,80.67908802834127,Warangal,Andhra Pradesh,17.949973834478048,79.79165863343599
Khammam,Andhra Pradesh,17.590040390931957,80.67908802834127,West Godavari,Andhra Pradesh,16.886892494903005,81.39222800832977
Khammam,Andhra Pradesh,17.590040390931957,80.67908802834127,Dantewada,Chhattisgarh,18.65466892416404,81.05166407267092
Krishna,Andhra Pradesh,16.55041094105701,80.79289725061837,Nalgonda,Andhra Pradesh,17.06189009832359,79.28145060165559
Kurnool,Andhra Pradesh,15.528010901701823,78.00002848234158,Mahbubnagar,Andhra Pradesh,16.493430758907856,78.14044096047085
Kurnool,Andhra Pradesh,15.528010901701823,78.00002848234158,Prakasam,Andhra Pradesh,15.611367900214235,79.5095038564194
Kurnool,Andhra Pradesh,15.528010901701823,78.00002848234158,Bellary,Karnataka,15.105032612912684,76.53055842639326
Kurnool,Andhra Pradesh,15.528010901701823,78.00002848234158,Raichur,Karnataka,16.085554624631,76.89009900407842
Mahbubnagar,Andhra Pradesh,16.493430758907856,78.14044096047085,Nalgonda,Andhra Pradesh,17.06189009832359,79.28145060165559
Mahbubnagar,Andhra Pradesh,16.493430758907856,78.14044096047085,Prakasam,Andhra Pradesh,15.611367900214235,79.5095038564194
Mahbubnagar,Andhra Pradesh,16.493430758907856,78.14044096047085,Rangareddi,Andhra Pradesh,17.284057220963213,78.1722039181426
Mahbubnagar,Andhra Pradesh,16.493430758907856,78.14044096047085,Gulbarga,Karnataka,17.05182198682219,76.88144507996532
Mahbubnagar,Andhra Pradesh,16.493430758907856,78.14044096047085,Raichur,Karnataka,16.085554624631,76.89009900407842
Medak,Andhra Pradesh,17.884860149016134,78.21079722029212,Nalgonda,Andhra Pradesh,17.06189009832359,79.28145060165559
Medak,Andhra Pradesh,17.884860149016134,78.21079722029212,Nizamabad,Andhra Pradesh,18.523969408729606,78.13937539271663
Medak,Andhra Pradesh,17.884860149016134,78.21079722029212,Rangareddi,Andhra Pradesh,17.284057220963213,78.1722039181426
Medak,Andhra Pradesh,17.884860149016134,78.21079722029212,Warangal,Andhra Pradesh,17.949973834478048,79.79165863343599
Medak,Andhra Pradesh,17.884860149016134,78.21079722029212,Bidar,Karnataka,17.950222083962824,77.22350402306868
Medak,Andhra Pradesh,17.884860149016134,78.21079722029212,Gulbarga,Karnataka,17.05182198682219,76.88144507996532
Nalgonda,Andhra Pradesh,17.06189009832359,79.28145060165559,Rangareddi,Andhra Pradesh,17.284057220963213,78.1722039181426
Nalgonda,Andhra Pradesh,17.06189009832359,79.28145060165559,Warangal,Andhra Pradesh,17.949973834478048,79.79165863343599
Nizamabad,Andhra Pradesh,18.523969408729606,78.13937539271663,Bidar,Karnataka,17.950222083962824,77.22350402306868
Nizamabad,Andhra Pradesh,18.523969408729606,78.13937539271663,Nanded,Maharashtra,19.115179887848964,77.62064375499766
Rangareddi,Andhra Pradesh,17.284057220963213,78.1722039181426,Gulbarga,Karnataka,17.05182198682219,76.88144507996532
Srikakulam,Andhra Pradesh,18.571179504945512,83.97930710568292,Vizianagaram,Andhra Pradesh,18.465278733453996,83.36384689811476
Srikakulam,Andhra Pradesh,18.571179504945512,83.97930710568292,Rayagada,Orissa,19.35501693213389,83.50626509940912
Vishakhapatnam,Andhra Pradesh,17.884744012100846,82.68194440854025,Koraput,Orissa,18.811165450256745,82.7072062018311
Vizianagaram,Andhra Pradesh,18.465278733453996,83.36384689811476,Koraput,Orissa,18.811165450256745,82.7072062018311
Vizianagaram,Andhra Pradesh,18.465278733453996,83.36384689811476,Rayagada,Orissa,19.35501693213389,83.50626509940912
Warangal,Andhra Pradesh,17.949973834478048,79.79165863343599,Dantewada,Chhattisgarh,18.65466892416404,81.05166407267092
Changlang,Arunachal Pradesh,27.37745621053845,96.35696056237533,Lohit,Arunachal Pradesh,27.988459223058904,96.59096424559195
Changlang,Arunachal Pradesh,27.37745621053845,96.35696056237533,Tirap,Arunachal Pradesh,26.9549440339713,95.45144698178399
East Kameng,Arunachal Pradesh,27.293996898973273,93.03203401420036,Kurung Kumey,Arunachal Pradesh,28.03804908840234,93.31778109722795
East Kameng,Arunachal Pradesh,27.293996898973273,93.03203401420036,Papum Pare,Arunachal Pradesh,27.27460429399221,93.58822995852006
East Kameng,Arunachal Pradesh,27.293996898973273,93.03203401420036,West Kameng,Arunachal Pradesh,27.433371565431685,92.51392137708898
East Kameng,Arunachal Pradesh,27.293996898973273,93.03203401420036,Sonitpur,Assam,26.782577655310906,92.92733397534836
East Siang,Arunachal Pradesh,28.117908942072017,95.16329126104316,Lower Dibang Valley,Arunachal Pradesh,28.363962251171625,95.81779896863553
East Siang,Arunachal Pradesh,28.117908942072017,95.16329126104316,Upper Siang,Arunachal Pradesh,28.828349319108906,94.90818664224955
East Siang,Arunachal Pradesh,28.117908942072017,95.16329126104316,West Siang,Arunachal Pradesh,28.314142428325773,94.50827828186115
East Siang,Arunachal Pradesh,28.117908942072017,95.16329126104316,Dhemaji,Assam,27.590357592643656,94.78022273521817
Kurung Kumey,Arunachal Pradesh,28.03804908840234,93.31778109722795,Lower Subansiri,Arunachal Pradesh,27.67110703186652,93.87234806745626
Kurung Kumey,Arunachal Pradesh,28.03804908840234,93.31778109722795,Papum Pare,Arunachal Pradesh,27.27460429399221,93.58822995852006
Kurung Kumey,Arunachal Pradesh,28.03804908840234,93.31778109722795,Upper Subansiri,Arunachal Pradesh,28.29168433312223,93.93246649613411
Kurung Kumey,Arunachal Pradesh,28.03804908840234,93.31778109722795,West Kameng,Arunachal Pradesh,27.433371565431685,92.51392137708898
Lohit,Arunachal Pradesh,27.988459223058904,96.59096424559195,Lower Dibang Valley,Arunachal Pradesh,28.363962251171625,95.81779896863553
Lower Dibang Valley,Arunachal Pradesh,28.363962251171625,95.81779896863553,Upper Dibang Valley,Arunachal Pradesh,28.955100677953812,95.94281647026725
Lower Dibang Valley,Arunachal Pradesh,28.363962251171625,95.81779896863553,Upper Siang,Arunachal Pradesh,28.828349319108906,94.90818664224955
Lower Dibang Valley,Arunachal Pradesh,28.363962251171625,95.81779896863553,Dhemaji,Assam,27.590357592643656,94.78022273521817
Lower Subansiri,Arunachal Pradesh,27.67110703186652,93.87234806745626,Papum Pare,Arunachal Pradesh,27.27460429399221,93.58822995852006
Lower Subansiri,Arunachal Pradesh,27.67110703186652,93.87234806745626,Upper Subansiri,Arunachal Pradesh,28.29168433312223,93.93246649613411
Lower Subansiri,Arunachal Pradesh,27.67110703186652,93.87234806745626,West Siang,Arunachal Pradesh,28.314142428325773,94.50827828186115
Lower Subansiri,Arunachal Pradesh,27.67110703186652,93.87234806745626,Dhemaji,Assam,27.590357592643656,94.78022273521817
Lower Subansiri,Arunachal Pradesh,27.67110703186652,93.87234806745626,Lakhimpur,Assam,27.174351101544467,94.13502057059364
Papum Pare,Arunachal Pradesh,27.27460429399221,93.58822995852006,Lakhimpur,Assam,27.174351101544467,94.13502057059364
Papum Pare,Arunachal Pradesh,27.27460429399221,93.58822995852006,Sonitpur,Assam,26.782577655310906,92.92733397534836
Tawang,Arunachal Pradesh,27.656246635531694,91.91420884122057,West Kameng,Arunachal Pradesh,27.433371565431685,92.51392137708898
Tirap,Arunachal Pradesh,26.9549440339713,95.45144698178399,Dibrugarh,Assam,27.371417295634117,95.05490893107968
Tirap,Arunachal Pradesh,26.9549440339713,95.45144698178399,Sibsagar,Assam,27.01228831590879,94.81926656905927
Tirap,Arunachal Pradesh,26.9549440339713,95.45144698178399,Mon,Nagaland,26.68463756955955,95.02184913347362
Upper Dibang Valley,Arunachal Pradesh,28.955100677953812,95.94281647026725,Upper Siang,Arunachal Pradesh,28.828349319108906,94.90818664224955
Upper Siang,Arunachal Pradesh,28.828349319108906,94.90818664224955,West Siang,Arunachal Pradesh,28.314142428325773,94.50827828186115
Upper Subansiri,Arunachal Pradesh,28.29168433312223,93.93246649613411,West Siang,Arunachal Pradesh,28.314142428325773,94.50827828186115
West Kameng,Arunachal Pradesh,27.433371565431685,92.51392137708898,Darrang,Assam,26.606217383852883,92.02640764692721
West Kameng,Arunachal Pradesh,27.433371565431685,92.51392137708898,Sonitpur,Assam,26.782577655310906,92.92733397534836
West Siang,Arunachal Pradesh,28.314142428325773,94.50827828186115,Dhemaji,Assam,27.590357592643656,94.78022273521817
Barpeta,Assam,26.438714086727927,91.02565031991472,Bongaigaon,Assam,26.489846916343804,90.64635577710399
Barpeta,Assam,26.438714086727927,91.02565031991472,Goalpara,Assam,26.04803491048818,90.60869689271797
Barpeta,Assam,26.438714086727927,91.02565031991472,Kamrup,Assam,26.135539458508507,91.5353201152915
Barpeta,Assam,26.438714086727927,91.02565031991472,Nalbari,Assam,26.529971727530956,91.43510526990475
Bongaigaon,Assam,26.489846916343804,90.64635577710399,Goalpara,Assam,26.04803491048818,90.60869689271797
Bongaigaon,Assam,26.489846916343804,90.64635577710399,Kokrajhar,Assam,26.583188621366094,90.1966403263914
Cachar,Assam,24.813775476238074,92.85752056389389,Hailakandi,Assam,24.496497755296645,92.58903386797824
Cachar,Assam,24.813775476238074,92.85752056389389,Karimganj,Assam,24.578710058999114,92.38082972073678
Cachar,Assam,24.813775476238074,92.85752056389389,North Cachar Hills,Assam,25.38010460699439,93.03395059919274
Cachar,Assam,24.813775476238074,92.85752056389389,Jaintia Hills,Meghalaya,25.370872819434247,92.38050437019255
Cachar,Assam,24.813775476238074,92.85752056389389,Aizawl,Mizoram,23.836556335954974,92.8880736505241
Cachar,Assam,24.813775476238074,92.85752056389389,Kolasib,Mizoram,24.20056238763179,92.72764521571203
Darrang,Assam,26.606217383852883,92.02640764692721,Kamrup,Assam,26.135539458508507,91.5353201152915
Darrang,Assam,26.606217383852883,92.02640764692721,Marigaon,Assam,26.28572398652074,92.28019515101371
Darrang,Assam,26.606217383852883,92.02640764692721,Nalbari,Assam,26.529971727530956,91.43510526990475
Darrang,Assam,26.606217383852883,92.02640764692721,Sonitpur,Assam,26.782577655310906,92.92733397534836
Dhemaji,Assam,27.590357592643656,94.78022273521817,Dibrugarh,Assam,27.371417295634117,95.05490893107968
Dhemaji,Assam,27.590357592643656,94.78022273521817,Lakhimpur,Assam,27.174351101544467,94.13502057059364
Dhuburi,Assam,26.101506638546567,90.0290576392973,East Garo Hills,Meghalaya,25.73542229848088,90.63086043215003
Dibrugarh,Assam,27.371417295634117,95.05490893107968,Jorhat,Assam,26.79524644378899,94.2741491587162
Dibrugarh,Assam,27.371417295634117,95.05490893107968,Lakhimpur,Assam,27.174351101544467,94.13502057059364
Dibrugarh,Assam,27.371417295634117,95.05490893107968,Sibsagar,Assam,27.01228831590879,94.81926656905927
Goalpara,Assam,26.04803491048818,90.60869689271797,Kamrup,Assam,26.135539458508507,91.5353201152915
Goalpara,Assam,26.04803491048818,90.60869689271797,East Garo Hills,Meghalaya,25.73542229848088,90.63086043215003
Golaghat,Assam,26.478763461460993,93.83687005674862,Jorhat,Assam,26.79524644378899,94.2741491587162
Golaghat,Assam,26.478763461460993,93.83687005674862,Lakhimpur,Assam,27.174351101544467,94.13502057059364
Golaghat,Assam,26.478763461460993,93.83687005674862,Nagaon,Assam,26.225528238411187,92.84166137421046
Golaghat,Assam,26.478763461460993,93.83687005674862,Sonitpur,Assam,26.782577655310906,92.92733397534836
Golaghat,Assam,26.478763461460993,93.83687005674862,Dimapur,Nagaland,25.77766755062842,93.78742058623939
Golaghat,Assam,26.478763461460993,93.83687005674862,Kohima,Nagaland,25.615798186544595,93.83163970368494
Golaghat,Assam,26.478763461460993,93.83687005674862,Wokha,Nagaland,26.18961382382428,94.1926107672139
Hailakandi,Assam,24.496497755296645,92.58903386797824,Karimganj,Assam,24.578710058999114,92.38082972073678
Hailakandi,Assam,24.496497755296645,92.58903386797824,Kolasib,Mizoram,24.20056238763179,92.72764521571203
Jorhat,Assam,26.79524644378899,94.2741491587162,Lakhimpur,Assam,27.174351101544467,94.13502057059364
Jorhat,Assam,26.79524644378899,94.2741491587162,Sibsagar,Assam,27.01228831590879,94.81926656905927
Jorhat,Assam,26.79524644378899,94.2741491587162,Mokokchung,Nagaland,26.47710622144688,94.53166013887748
Jorhat,Assam,26.79524644378899,94.2741491587162,Wokha,Nagaland,26.18961382382428,94.1926107672139
Kamrup,Assam,26.135539458508507,91.5353201152915,Marigaon,Assam,26.28572398652074,92.28019515101371
Kamrup,Assam,26.135539458508507,91.5353201152915,Nalbari,Assam,26.529971727530956,91.43510526990475
Kamrup,Assam,26.135539458508507,91.5353201152915,East Garo Hills,Meghalaya,25.73542229848088,90.63086043215003
Kamrup,Assam,26.135539458508507,91.5353201152915,Ri-Bhoi,Meghalaya,25.875180137099353,91.8874129115748
Kamrup,Assam,26.135539458508507,91.5353201152915,West Khasi Hills,Meghalaya,25.526693567015084,91.25813997639922
Lakhimpur,Assam,27.174351101544467,94.13502057059364,Sonitpur,Assam,26.782577655310906,92.92733397534836
Marigaon,Assam,26.28572398652074,92.28019515101371,Nagaon,Assam,26.225528238411187,92.84166137421046
Marigaon,Assam,26.28572398652074,92.28019515101371,Sonitpur,Assam,26.782577655310906,92.92733397534836
Marigaon,Assam,26.28572398652074,92.28019515101371,Ri-Bhoi,Meghalaya,25.875180137099353,91.8874129115748
Nagaon,Assam,26.225528238411187,92.84166137421046,North Cachar Hills,Assam,25.38010460699439,93.03395059919274
Nagaon,Assam,26.225528238411187,92.84166137421046,Sonitpur,Assam,26.782577655310906,92.92733397534836
North Cachar Hills,Assam,25.38010460699439,93.03395059919274,Jaintia Hills,Meghalaya,25.370872819434247,92.38050437019255
North Cachar Hills,Assam,25.38010460699439,93.03395059919274,Kohima,Nagaland,25.615798186544595,93.83163970368494
Sibsagar,Assam,27.01228831590879,94.81926656905927,Mokokchung,Nagaland,26.47710622144688,94.53166013887748
Sibsagar,Assam,27.01228831590879,94.81926656905927,Mon,Nagaland,26.68463756955955,95.02184913347362
Sibsagar,Assam,27.01228831590879,94.81926656905927,Tuensang,Nagaland,26.137435931858896,94.85715281313793
Araria,Bihar,26.2008060308669,87.34623337985579,Kishanganj,Bihar,26.295363153594618,87.92910290770766
Aurangabad,Bihar,24.79362481828024,84.4044820428925,Gaya,Bihar,24.698684865892602,84.9283820211258
Aurangabad,Bihar,24.79362481828024,84.4044820428925,Jehanabad,Bihar,25.158908107019855,84.8810349482969
Aurangabad,Bihar,24.79362481828024,84.4044820428925,Rohtas,Bihar,24.98065579424326,84.01973522047523
Aurangabad,Bihar,24.79362481828024,84.4044820428925,Palamu,Jharkhand,24.20023559669963,84.15857359184064
Banka,Bihar,24.851934933279974,86.83421590822265,Jamui,Bihar,24.7854859735121,86.2885475609103
Banka,Bihar,24.851934933279974,86.83421590822265,Munger,Bihar,25.211138162851103,86.52696012357062
Banka,Bihar,24.851934933279974,86.83421590822265,Deoghar,Jharkhand,24.326807212615062,86.73520843660222
Banka,Bihar,24.851934933279974,86.83421590822265,Dumka,Jharkhand,24.318339285554696,87.26116485021187
Banka,Bihar,24.851934933279974,86.83421590822265,Godda,Jharkhand,24.858783081311756,87.30630655562531
Begusarai,Bihar,25.49560021819073,86.12361436839706,Khagaria,Bihar,25.512262241578902,86.59624149689607
Begusarai,Bihar,25.49560021819073,86.12361436839706,Lakhisarai,Bihar,25.15973785797951,86.12817375430595
Begusarai,Bihar,25.49560021819073,86.12361436839706,Munger,Bihar,25.211138162851103,86.52696012357062
Bhabua,Bihar,24.992734104372936,83.59852973367461,Buxar,Bihar,25.493155698587447,84.0935022390721
Bhabua,Bihar,24.992734104372936,83.59852973367461,Rohtas,Bihar,24.98065579424326,84.01973522047523
Bhagalpur,Bihar,25.269245715979167,87.0772598957838,Madhepura,Bihar,25.82607811826259,86.889313113355
Bhojpur,Bihar,25.470404730445342,84.53556132800628,Buxar,Bihar,25.493155698587447,84.0935022390721
Bhojpur,Bihar,25.470404730445342,84.53556132800628,Jehanabad,Bihar,25.158908107019855,84.8810349482969
Bhojpur,Bihar,25.470404730445342,84.53556132800628,Rohtas,Bihar,24.98065579424326,84.01973522047523
Bhojpur,Bihar,25.470404730445342,84.53556132800628,Saran,Bihar,25.906198436188188,84.81697681001035
Buxar,Bihar,25.493155698587447,84.0935022390721,Rohtas,Bihar,24.98065579424326,84.01973522047523
Darbhanga,Bihar,26.11468366680579,86.01743804401924,Muzaffarpur,Bihar,26.152526292270473,85.32246146390524
Darbhanga,Bihar,26.11468366680579,86.01743804401924,Samastipur,Bihar,25.777659236990857,85.8960326321973
Gaya,Bihar,24.698684865892602,84.9283820211258,Jehanabad,Bihar,25.158908107019855,84.8810349482969
Gaya,Bihar,24.698684865892602,84.9283820211258,Nawada,Bihar,24.810985662271317,85.58705662556731
Gaya,Bihar,24.698684865892602,84.9283820211258,Chatra,Jharkhand,24.17309810611554,84.88021609725136
Gaya,Bihar,24.698684865892602,84.9283820211258,Hazaribag,Jharkhand,23.979601226028727,85.44989146097207
Gaya,Bihar,24.698684865892602,84.9283820211258,Palamu,Jharkhand,24.20023559669963,84.15857359184064
Gopalganj,Bihar,26.4450649377935,84.36829456234237,Saran,Bihar,25.906198436188188,84.81697681001035
Gopalganj,Bihar,26.4450649377935,84.36829456234237,Siwan,Bihar,26.16285386958769,84.38079574553052
Jamui,Bihar,24.7854859735121,86.2885475609103,Lakhisarai,Bihar,25.15973785797951,86.12817375430595
Jamui,Bihar,24.7854859735121,86.2885475609103,Munger,Bihar,25.211138162851103,86.52696012357062
Jamui,Bihar,24.7854859735121,86.2885475609103,Nawada,Bihar,24.810985662271317,85.58705662556731
Jamui,Bihar,24.7854859735121,86.2885475609103,Sheikhpura,Bihar,25.131545536948682,85.8145953490018
Jamui,Bihar,24.7854859735121,86.2885475609103,Deoghar,Jharkhand,24.326807212615062,86.73520843660222
Jamui,Bihar,24.7854859735121,86.2885475609103,Giridih,Jharkhand,24.296850829781953,86.10391796233164
Jehanabad,Bihar,25.158908107019855,84.8810349482969,Rohtas,Bihar,24.98065579424326,84.01973522047523
Katihar,Bihar,25.5451593364622,87.63888288816466,Purnia,Bihar,25.816121584358438,87.40051471946869
Katihar,Bihar,25.5451593364622,87.63888288816466,Sahibganj,Jharkhand,25.0070312964527,87.67436272504764
Katihar,Bihar,25.5451593364622,87.63888288816466,Maldah,West Bengal,25.135699334790658,88.08771387636537
Khagaria,Bihar,25.512262241578902,86.59624149689607,Munger,Bihar,25.211138162851103,86.52696012357062
Khagaria,Bihar,25.512262241578902,86.59624149689607,Saharsa,Bihar,25.816923863404096,86.58260746801272
Lakhisarai,Bihar,25.15973785797951,86.12817375430595,Munger,Bihar,25.211138162851103,86.52696012357062
Lakhisarai,Bihar,25.15973785797951,86.12817375430595,Sheikhpura,Bihar,25.131545536948682,85.8145953490018
Madhepura,Bihar,25.82607811826259,86.889313113355,Supaul,Bihar,26.24678865497846,86.79186091841275
Madhubani,Bihar,26.406223639145885,86.21180265305651,Sitamarhi,Bihar,26.59661249847893,85.55704698083751
Muzaffarpur,Bihar,26.152526292270473,85.32246146390524,Samastipur,Bihar,25.777659236990857,85.8960326321973
Nalanda,Bihar,25.22128668941208,85.44841103187827,Patna,Bihar,25.45724219233946,85.21433241404354
Nawada,Bihar,24.810985662271317,85.58705662556731,Sheikhpura,Bihar,25.131545536948682,85.8145953490018
Nawada,Bihar,24.810985662271317,85.58705662556731,Giridih,Jharkhand,24.296850829781953,86.10391796233164
Nawada,Bihar,24.810985662271317,85.58705662556731,Hazaribag,Jharkhand,23.979601226028727,85.44989146097207
Nawada,Bihar,24.810985662271317,85.58705662556731,Koderma,Jharkhand,24.518497236503244,85.70239700901281
Patna,Bihar,25.45724219233946,85.21433241404354,Samastipur,Bihar,25.777659236990857,85.8960326321973
Purba Champaran,Bihar,26.620732633894235,84.91640563740555,Sitamarhi,Bihar,26.59661249847893,85.55704698083751
Rohtas,Bihar,24.98065579424326,84.01973522047523,Garhwa,Jharkhand,24.10337948618829,83.68971715689807
Rohtas,Bihar,24.98065579424326,84.01973522047523,Palamu,Jharkhand,24.20023559669963,84.15857359184064
Saran,Bihar,25.906198436188188,84.81697681001035,Siwan,Bihar,26.16285386958769,84.38079574553052
Saran,Bihar,25.906198436188188,84.81697681001035,Vaishali,Bihar,25.763019029957654,85.36202548797641
Chandigarh,Chandigarh,30.733838932780106,76.76827808622045,Panchkula,Haryana,30.710095100259707,76.95854906172022
Bastar,Chhattisgarh,19.4364857376327,81.57269399593154,Dantewada,Chhattisgarh,18.65466892416404,81.05166407267092
Bastar,Chhattisgarh,19.4364857376327,81.57269399593154,Kanker,Chhattisgarh,20.134140813256135,81.12118692079588
Bastar,Chhattisgarh,19.4364857376327,81.57269399593154,Garhchiroli,Maharashtra,19.78228246793411,80.23423359824041
Bastar,Chhattisgarh,19.4364857376327,81.57269399593154,Koraput,Orissa,18.811165450256745,82.7072062018311
Bilaspur,Chhattisgarh,22.349825713069716,81.95466006995224,Durg,Chhattisgarh,21.18944330002379,81.3466857149578
Bilaspur,Chhattisgarh,22.349825713069716,81.95466006995224,Janjgir-Champa,Chhattisgarh,21.92443279120931,82.73065317968272
Bilaspur,Chhattisgarh,22.349825713069716,81.95466006995224,Kawardha,Chhattisgarh,22.09115435649653,81.21612594594504
Bilaspur,Chhattisgarh,22.349825713069716,81.95466006995224,Korba,Chhattisgarh,22.53242056186518,82.60352645397428
Bilaspur,Chhattisgarh,22.349825713069716,81.95466006995224,Koriya,Chhattisgarh,23.469272220728264,82.22876455281153
Bilaspur,Chhattisgarh,22.349825713069716,81.95466006995224,Raipur,Chhattisgarh,21.06882967481197,82.16689958233202
Bilaspur,Chhattisgarh,22.349825713069716,81.95466006995224,Shahdol,Madhya Pradesh,23.463278039726152,81.43297485309768
Dantewada,Chhattisgarh,18.65466892416404,81.05166407267092,Garhchiroli,Maharashtra,19.78228246793411,80.23423359824041
Dhamtari,Chhattisgarh,20.553082109313735,81.8033476422671,Nabarangpur,Orissa,19.582510059797844,82.3299580984031
Durg,Chhattisgarh,21.18944330002379,81.3466857149578,Kanker,Chhattisgarh,20.134140813256135,81.12118692079588
Durg,Chhattisgarh,21.18944330002379,81.3466857149578,Kawardha,Chhattisgarh,22.09115435649653,81.21612594594504
Durg,Chhattisgarh,21.18944330002379,81.3466857149578,Raipur,Chhattisgarh,21.06882967481197,82.16689958233202
Durg,Chhattisgarh,21.18944330002379,81.3466857149578,Raj Nandgaon,Chhattisgarh,21.038417040502438,80.8123078672197
Janjgir-Champa,Chhattisgarh,21.92443279120931,82.73065317968272,Korba,Chhattisgarh,22.53242056186518,82.60352645397428
Janjgir-Champa,Chhattisgarh,21.92443279120931,82.73065317968272,Raigarh,Chhattisgarh,22.082959325187765,83.29893845435043
Janjgir-Champa,Chhattisgarh,21.92443279120931,82.73065317968272,Raipur,Chhattisgarh,21.06882967481197,82.16689958233202
Jashpur,Chhattisgarh,22.79875736355508,83.85863728290511,Raigarh,Chhattisgarh,22.082959325187765,83.29893845435043
Jashpur,Chhattisgarh,22.79875736355508,83.85863728290511,Surguja,Chhattisgarh,23.357695856428112,83.21170162565829
Jashpur,Chhattisgarh,22.79875736355508,83.85863728290511,Sundargarh,Orissa,22.07666600993509,84.50392837222182
